feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
61333|Meto (historical)|Populated Place|Arkansas|05|Lonoke|085|Jacksonville|12/01/1991|06/07/2022||||344706N|0920009W|34.7850902|-92.002364|||0.0|0.0
61337|South Bend|Populated Place|Arkansas|05|Lonoke|085|Jacksonville|12/01/1991|06/07/2022||||345030N|0920316W|34.8417563|-92.0543107|||0.0|0.0
61361|Country Club|Populated Place|Arkansas|05|Lonoke|085|Scott|12/01/1991|06/07/2022||||344346N|0920425W|34.7295357|-92.0734767|||0.0|0.0
61362|Wabbel|Populated Place|Arkansas|05|Lonoke|085|Scott|12/01/1991|06/07/2022||||343808N|0920104W|34.6356482|-92.0176415|||0.0|0.0
61401|Boyd (historical)|Populated Place|Arkansas|05|Lonoke|085|England|12/01/1991|06/07/2022||||343220N|0915532W|34.5389834|-91.9256938|||0.0|0.0
61404|Salt Lake|Lake|Arkansas|05|Lonoke|085|England|12/01/1991|11/15/2018||||343312N|0915241W|34.5533436|-91.8780775|||0.0|0.0
61411|Jordan Brake|Lake|Arkansas|05|Lonoke|085|Humnoke|12/01/1991|11/26/2018||||343355N|0914545W|34.5652468|-91.7625345|||0.0|0.0
61412|Catalpa Flat|Flat|Arkansas|05|Lonoke|085|Geridge|12/01/1991|||||343200N|0914318W|34.5334287|-91.7217988|||0.0|0.0
61419|Bellair|Populated Place|Arkansas|05|Hempstead|057|Nashville|02/01/1992|06/07/2022||||335400N|0934627W|33.900114|-93.7740709|||0.0|0.0
61421|Doyle|Populated Place|Arkansas|05|Hempstead|057|Nashville|02/01/1992|06/07/2022||||335710N|0934514W|33.9528902|-93.7537923|||0.0|0.0
61422|Compton (historical)|Populated Place|Arkansas|05|Hempstead|057|Nashville|02/01/1992|06/07/2022||||335535N|0934807W|33.9265025|-93.8018496|||0.0|0.0
